-0.00,-0.00,10.33,18.65,29.82
-0.00,-0.00,12.59,18.64,29.64
-0.00,-0.00,14.41,17.59,29.68
-0.00,-0.00,15.27,16.26,29.85
-0.00,-0.00,15.40,14.88,30.13
-0.00,-0.00,12.73,13.42,30.53
0.77,0.77,17.09,15.01,29.79
6.65,6.65,23.31,22.40,35.83
15.75,15.75,36.94,31.56,44.25
21.67,21.67,32.37,43.87,50.23
22.70,22.70,29.91,47.17,56.29
26.71,26.71,30.21,49.50,55.71
27.50,27.50,31.36,50.63,58.72
30.36,30.36,35.35,52.65,61.28
33.00,33.00,36.57,51.78,60.11
33.73,33.73,37.90,50.90,61.40
34.26,34.26,39.50,52.27,62.53
34.20,34.20,38.09,50.70,59.76
32.21,32.21,38.52,56.69,67.34
31.40,31.40,35.52,55.11,66.01
32.29,32.29,33.92,59.62,66.43
33.57,33.57,30.82,60.17,69.65
35.52,35.52,27.75,62.15,70.30
34.72,34.72,26.16,63.66,68.93
35.49,35.49,26.07,61.58,67.47
36.06,36.06,24.14,64.93,73.19
36.71,36.71,25.27,61.33,69.31
35.20,35.20,24.94,65.30,72.31
34.31,34.31,25.51,61.94,71.45
36.29,36.29,27.30,65.52,75.51
37.43,37.43,30.83,63.09,72.39
37.03,37.03,30.95,65.84,73.33
35.36,35.36,29.23,65.20,73.80
36.55,36.55,27.91,66.28,72.21
35.01,35.01,27.03,67.77,75.82
35.28,35.28,25.01,65.58,72.37
35.67,35.67,24.94,68.16,74.37
37.01,37.01,25.59,64.51,71.28
35.65,35.65,23.38,67.56,75.95
36.18,36.18,22.09,64.62,74.03
35.48,35.48,22.98,68.69,75.10
33.42,33.42,21.29,67.15,70.69
35.92,35.92,20.94,69.76,77.95
33.07,33.07,18.90,68.96,75.54
32.96,32.96,17.82,67.36,79.01
34.48,34.48,19.81,69.09,80.64
33.75,33.75,20.15,65.99,83.60
34.45,34.45,21.27,68.97,82.38
34.13,34.13,19.45,65.21,82.62
35.12,35.12,20.72,68.74,82.18
32.90,32.90,19.43,65.41,82.25
36.12,36.12,21.82,68.88,82.41
35.25,35.25,23.18,66.02,79.97
37.35,37.35,25.01,68.96,80.79
35.00,35.00,21.68,67.73,80.81
37.45,37.45,24.93,68.59,81.51
35.58,35.58,23.49,69.27,82.04
34.60,34.60,20.97,67.22,83.77
34.63,34.63,23.40,69.50,83.10
34.87,34.87,21.42,65.54,83.41
